CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	HDATE  	VSZ1   	HPOPUL 	HPERM  	HTEMP  	HPOINT 	HCAT   	HFLAG1 	HFLAG2 	HFLAG3 	HFLAG4 	HFLAG5 	HFLAG6 	HFLAG7 	HFLAG8 	HFLAG9 	HFLAG10	HMA    	HMB    	HMC    	HMD    	HA     	HB     	HC     	HD     	HE     	HF     	HG     	HL     	HN     	HP     	HR     	HS     	HZ     
1	05	11	18	01	001	7401	   0	    0	    0	    0	BS500600	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	11	18	02	001	7401	   0	    0	    0	    0	BS510610	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	11	18	03	001	7401	   0	    0	    0	    0	BS515605	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	01	01	001	7401	   0	 1292	 1292	    0	BS331880	B	0	1	9	0	0	9	9	9	9	R	85	00000000	0000	0000000	24	100	5320025054	221535	23*4*	132111	02003	301	012	24	22000	20110	002610
1	05	12	01	02	001	7401	   0	 1965	 1965	    0	BS352874	C	0	9	9	0	1	9	9	1	9	R	82	00000000	1000	0010000	24	211	5211025354	221535	82*3*	232111	02003	201	012	34	23000	20110	002611
1	05	12	01	09	001	7401	   0	  612	    0	  612	BS331880	B	0	9	9	1	1	9	9	9	9	R	83	00000000	0000	0000000	24	100	4330014054	221455	00*4*	111220	01001	000	014	21	22000	30110	013521
1	05	12	01	10	001	7401	   0	  188	    0	  188	BS352874	C	0	9	9	1	0	9	9	9	9	R	82	00000000	1000	0010000	24	211	4211024354	221455	00*1*	211220	01001	000	014	21	10000	30110	011520
1	05	12	01	11	001	7401	   0	  273	    0	  273	BS352874	C	0	9	9	1	1	9	9	9	9	R	82	00000000	0000	0000000	24	211	4211024354	221455	00*4*	211220	01001	000	014	21	10000	30110	011521
1	05	12	01	12	001	7401	   0	  457	    0	  457	BS331880	B	0	9	9	1	1	9	9	9	9	R	83	00000000	0000	0000000	24	100	4320014054	221455	00*4*	111220	01001	000	014	21	10000	30110	015521
1	05	12	01	13	001	7401	   0	  454	    0	  454	BS331880	B	0	9	9	1	1	9	9	9	9	R	00	00000000	0000	0000000	24	100	4320014054	221455	00*4*	111220	01001	000	014	21	10000	30110	011521
1	05	12	09	01	001	7401	   0	    0	    0	    0	BS411906	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	10	01	001	7401	   0	    0	    0	    0	BS256928	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	10	02	001	7401	   0	    0	    0	    0	BS205905	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	14	01	001	7401	   0	 1216	 1216	    0	BS397878	D	0	9	9	0	0	9	9	9	0	R	82	01120112	0001	1000400	24	222	4213024464	210455	82*3*	321010	01001	000	012	11	13000	20110	012610
1	05	12	14	02	001	7401	   0	 1516	 1516	    0	BS405873	D	0	9	9	0	1	9	9	9	0	R	83	00010001	0001	0000000	24	211	4212024064	220555	83*4*	221010	01001	201	012	11	23000	20110	012611
1	05	12	14	03	001	7401	   0	    0	    0	    0	BS388877	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	14	04	001	7401	   0	    0	    0	    0	BS394866	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	14	05	001	7401	   0	    0	    0	    0	BS406863	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	14	06	001	7401	   0	    0	    0	    0	BS402867	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	15	01	001	7401	   0	 1645	 1645	    0	BS425871	D	0	9	9	0	0	9	9	9	9	R	82	00010001	0001	0000000	24	211	4212024364	220455	82*3*	210010	01001	000	012	11	12000	21110	012610
1	05	12	15	02	001	7401	   0	 1107	 1107	    0	BS437869	C	0	9	9	0	0	9	9	9	9	R	82	00010001	0001	0000000	24	100	4221024064	221455	13*3*	110010	01001	000	012	11	12000	21110	012610
1	05	12	15	03	001	7401	   0	  704	  704	    0	BS435871	C	0	9	9	0	1	9	9	9	9	R	83	00010001	0001	0000000	24	111	5211024064	221555	83*4*	210010	01001	200	012	11	22000	21110	012611
1	05	12	15	04	001	7401	   0	 1334	 1334	    0	BS449871	D	0	9	9	0	0	9	9	9	9	R	81	00000000	0000	0000000	24	323	4104024564	200255	82*2*	310010	01001	000	012	11	12000	21110	012610
1	05	12	17	01	001	7401	   0	    0	    0	    0	BS270810	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	18	01	001	7401	   0	    0	    0	    0	BS384838	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	18	02	001	7401	   0	    0	    0	    0	BS400838	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	18	03	001	7401	   0	    0	    0	    0	BS383848	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	18	04	001	7401	   0	    0	    0	    0	BS402853	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	18	05	001	7401	   0	    0	    0	    0	BS413793	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	19	01	001	7401	   0	    0	    0	    0	BS266854	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	19	02	001	7401	   0	    0	    0	    0	BS282861	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	19	03	001	7401	   0	    0	    0	    0	BS277840	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	19	04	001	7401	   0	    0	    0	    0	BS303866	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	19	05	001	7401	   0	    0	    0	    0	BS301846	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	20	01	001	7401	   0	    0	    0	    0	BS303899	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	20	02	001	7401	   0	    0	    0	    0	BS318928	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	05	12	20	03	001	7401	   0	    0	    0	    0	BS332934	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	91	01	01	01	001	7401	   0	20159	20159	    0	YD745228	A	1	9	9	0	1	9	9	9	9	U	84	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	01	02	001	7401	   0	 3610	 3610	    0	YD745228	A	1	9	9	0	1	9	9	9	9	U	84	00000000	0000	0000020	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	01	03	001	7401	   0	 6456	 6456	    0	YD745228	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	01	04	001	7401	   0	 6704	 6704	    0	YD745228	A	1	9	9	0	1	9	9	9	9	U	82	00000000	0000	0000020	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	02	01	001	7401	   0	 4922	 4922	    0	YD759228	A	1	9	9	0	1	9	9	9	9	U	85	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	02	02	001	7401	   0	10841	10841	    0	YD759228	A	1	9	9	0	1	9	9	9	9	U	82	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	02	03	001	7401	   0	 5011	 5011	    0	YD759228	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	03	01	001	7401	   0	 9152	 9152	    0	YD755233	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	03	02	001	7401	   0	 6045	 6045	    0	YD755233	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	01	03	03	001	7401	   0	 6384	 6384	    0	YD755233	A	1	9	9	0	1	9	9	9	9	U	82	00000000	0000	0000000	24	000	2330045064	222522	83*4*	144884	83344	313	445	34	33000	13220	102671
1	91	02	01	01	001	7401	   0	 5514	 5514	    0	YD734233	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	01	02	001	7401	   0	11519	11519	    0	YD734233	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	01	03	001	7401	   0	 4921	 4921	    0	YD734233	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	02	01	001	7401	   0	13087	13087	    0	YD767229	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000002	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	03	01	001	7401	   0	 8128	 8128	    0	YD769248	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	03	02	001	7401	   0	 3226	 3226	    0	YD769248	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	03	03	001	7401	   0	 3842	 3842	    0	YD769248	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	04	01	001	7401	   0	13931	13931	    0	YD768228	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	24	000	1330045064	222522	83*4*	144884	81204	313	445	34	33000	18028	102671
1	91	02	05	01	001	7401	   0	 2401	 2401	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	02	001	7401	   0	  861	  861	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	03	001	7401	   0	 1800	 1800	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	04	001	7401	   0	 1560	 1560	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	05	001	7401	   0	 1372	 1372	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	06	001	7401	   0	 1250	 1250	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	07	001	7401	   0	  981	  981	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	08	001	7401	   0	 2512	 2512	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000002	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	09	001	7401	   0	 2512	 2512	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	10	001	7401	   0	 1210	 1210	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	14	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	02	05	11	001	7401	   0	 2461	 2461	    0	YD754215	A	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000020	14	000	1330045064	222522	83*4*	144884	81004	313	445	34	33000	48108	102671
1	91	03	01	01	001	7401	   0	 9886	 9886	    0	YD771216	B	1	9	9	0	0	9	9	9	9	U	83	00000000	0000	0000000	25	000	2220034064	222522	83*3*	143083	83304	313	445	34	33000	10218	102670
1	91	03	01	02	001	7401	   0	12263	12263	    0	YD771216	B	1	9	9	0	0	9	9	9	9	U	84	00000000	0000	0000000	25	000	2220034064	222522	83*3*	143082	83304	313	445	34	33000	10218	102670
1	91	03	02	01	001	7401	   0	 8091	 8091	    0	YD767217	B	1	9	9	0	0	9	9	9	9	U	84	00000000	0000	0000000	25	000	2220034064	222522	83*3*	143082	83304	313	445	34	33000	10218	102670
1	91	03	02	02	001	7401	   0	11242	11242	    0	YD767217	B	1	9	9	0	0	9	9	9	9	U	83	00000000	0000	0000000	25	000	2220034064	222522	83*3*	143082	83304	313	445	34	33000	10218	102670
1	92	07	01	02	001	7401	   0	 4718	 4718	    0	BT032789	B	1	9	9	0	0	9	9	9	9	U	83	00000000	0000	0000000	24	100	1220035064	222522	83*3*	222223	82222	013	101	32	22010	10110	102671
1	92	07	01	03	001	7401	   0	 3688	 3688	    0	BT027778	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	1320045064	222522	83*3*	122223	82203	213	101	34	22010	10110	102671
1	92	07	01	04	001	7401	   0	 4350	 4350	    0	BT028783	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	122223	82203	213	101	32	22010	10110	102671
1	92	07	01	05	001	7401	   0	 3443	 3443	    0	BT028781	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	122223	82203	213	101	34	22010	10110	102671
1	92	07	01	06	001	7401	   0	 3706	 3706	    0	BT028776	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	122223	82203	213	101	34	22010	10110	102671
1	92	07	01	07	001	7401	   0	 3946	 3946	    0	BT032779	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*4*	122223	82203	213	101	34	22010	10110	102671
1	92	07	01	08	001	7401	   0	 5464	 5464	    0	BT032785	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	122223	82203	213	101	32	22010	10110	102671
1	92	07	01	09	001	7401	   0	 4877	 4877	    0	BT032787	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2330045064	222522	83*3*	122223	82203	213	101	34	22010	10110	102671
1	92	07	02	01	001	7401	   0	 1513	 1513	    0	BT027776	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	32	23000	10001	102671
1	92	07	02	02	001	7401	   0	 5967	 5967	    0	BT028763	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2330045064	222522	83*4*	123123	83202	313	003	34	13000	10001	102671
1	92	07	02	03	001	7401	   0	 3295	 3295	    0	BT026761	B	1	9	9	0	0	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	02	23000	10001	102671
1	92	07	02	04	001	7401	   0	 8132	 8132	    0	BT023763	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	12	12000	10001	102671
1	92	07	02	05	001	7401	   0	 3437	 3437	    0	BT025764	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	02	12000	10001	102671
1	92	07	02	06	001	7401	   0	 3862	 3862	    0	BT020756	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	34	12000	10001	102671
1	92	07	03	01	001	7401	   0	 6600	 6600	    0	BT024786	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	02	12000	10001	102671
1	92	07	03	02	001	7401	   0	 5651	 5651	    0	BT031781	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	02	12000	10001	102671
1	92	07	03	03	001	7401	   0	 3751	 3751	    0	BT025794	B	1	9	9	0	0	9	9	9	9	U	82	00000000	0000	0000000	24	000	2320045064	222522	83*4*	123123	83202	013	003	02	12000	10001	102671
1	92	07	03	04	001	7401	   0	 4457	 4457	    0	BT025798	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	02	23000	10001	102671
1	92	07	04	01	001	7401	   0	 6115	 6115	    0	BT029744	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	1320045064	222522	83*3*	123123	83202	313	003	32	23000	10001	102671
1	92	07	04	02	001	7401	   0	 4499	 4499	    0	BT031773	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	22	23000	10001	102671
1	92	07	04	03	001	7401	   0	 3772	 3772	    0	BT032777	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	02	12000	10001	102671
1	92	07	04	04	001	7401	   0	 2807	 2807	    0	BT027785	B	1	9	9	0	0	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	02	23000	10001	102671
1	92	07	04	05	001	7401	   0	 2734	 2734	    0	BT032772	B	1	9	9	9	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	1320045064	222522	83*3*	123123	83202	313	003	02	32000	10001	102671
1	92	07	04	06	001	7401	   0	 2631	 2631	    0	BT028772	B	1	9	9	9	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	22	23000	10001	102671
1	92	07	05	01	001	7401	   0	 2683	 2683	    0	BT034767	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	1320045064	222522	83*3*	123123	83202	013	101	22	12000	10001	102671
1	92	07	05	02	001	7401	   0	 2276	 2276	    0	BT033773	B	1	9	9	0	1	9	9	9	9	U	02	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	213	101	02	23000	10001	102671
1	92	07	05	03	001	7401	   0	 7142	 7142	    0	BT032785	B	1	9	9	0	1	9	9	9	9	U	02	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	213	003	22	23000	10001	102671
1	92	07	05	04	001	7401	   0	 4761	 4761	    0	BT026767	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	101	02	22000	10001	102671
1	92	07	05	05	001	7401	   0	 3454	 3454	    0	BT032767	B	1	9	9	9	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	023123	83202	013	101	33	23000	10110	104671
1	92	07	05	06	001	7401	   0	 4593	 4593	    0	BT024768	B	1	9	9	9	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	012	003	22	22000	10001	102671
1	92	07	06	01	001	7401	   0	 3058	 3058	    0	BT030798	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	023123	83202	313	003	32	23000	10001	104671
1	92	07	06	02	001	7401	   0	 3702	 3702	    0	BT032797	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	1320045064	222522	83*3*	023123	83202	313	003	02	23000	10001	104671
1	92	07	06	03	001	7401	   0	 3486	 3486	    0	BT030799	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	22	23000	10001	102671
1	92	07	07	01	001	7401	   0	 2605	 2605	    0	BT024790	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	22	23000	10001	102671
1	92	07	07	02	001	7401	   0	 1753	 1753	    0	BT023759	B	1	9	9	0	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	34	23000	10001	102671
1	92	07	07	03	001	7401	   0	 2557	 2557	    0	BT023787	B	1	9	9	0	1	9	9	9	9	U	83	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	02	12000	10001	102671
1	92	07	07	04	001	7401	   0	 3586	 3586	    0	BT020790	B	1	9	9	9	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	313	003	34	23000	10001	102671
1	92	07	07	05	001	7401	   0	 4407	 4407	    0	BT021789	B	1	9	9	9	1	9	9	9	9	U	83	00000000	0000	0000000	25	000	2320045064	222522	83*3*	123123	83202	313	003	22	23000	10001	102671
1	92	07	07	06	001	7401	   0	 5147	 5147	    0	BT026790	B	1	9	9	9	1	9	9	9	9	U	03	00000000	0000	0000000	24	000	2320045064	222522	83*3*	123123	83202	013	003	22	23000	10001	102671
1	92	07	07	07	001	7401	   0	 6442	 6442	    0	BT026793	B	1	9	9	9	1	9	9	9	9	U	03	00000000	0000	0000000	24	100	2320045064	222522	83*3*	223123	83202	313	003	34	23000	10001	102671
1	92	08	01	01	001	7401	   0	 5196	 5196	    0	BT022775	B	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	1220035064	222522	83*3*	122223	83222	012	000	11	23000	10110	102670
1	92	08	01	02	001	7401	   0	 5700	 5700	    0	BT022775	B	1	9	9	0	0	9	9	9	9	U	84	00000000	0000	0000000	24	000	1220035064	222522	83*3*	122223	83222	012	000	11	23000	10110	102670
1	92	08	01	03	001	7401	   0	 5064	 5064	    0	BT016782	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	012	000	11	12000	10110	102670
1	92	08	01	04	001	7401	   0	 4400	 4400	    0	BT018774	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	012	000	11	12000	10110	102670
1	92	08	01	05	001	7401	   0	 5073	 5073	    0	BT022781	B	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83222	313	000	11	22000	10110	102670
1	92	08	01	06	001	7401	   0	 4393	 4393	    0	BT016775	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	012	000	11	22000	10110	102670
1	92	08	01	07	001	7401	   0	 4720	 4720	    0	BT022788	A	1	9	9	0	1	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	012	000	11	12000	10110	102671
1	92	08	01	08	001	7401	   0	 4532	 4532	    0	BT019788	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	1220035064	222522	83*4*	122222	83232	012	000	11	13000	10120	102670
1	92	08	01	09	001	7401	   0	 3929	 3929	    0	BT018772	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	213	000	12	23000	10220	102670
1	92	08	01	10	001	7401	   0	 3900	 3900	    0	BT018774	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	013	000	12	23000	10220	102670
1	92	08	02	01	001	7401	   0	 2501	 2501	    0	BT014785	A	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	1220035064	222522	83*4*	123222	83233	313	000	11	22000	10100	102670
1	92	08	02	02	001	7401	   0	 3822	 3822	    0	BT011784	B	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	1220035064	222522	83*3*	122222	83233	012	000	21	13000	10100	102670
1	92	08	02	03	001	7401	   0	 3134	 3134	    0	BT014783	B	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83233	012	000	21	23000	10100	102670
1	92	08	02	04	001	7401	   0	 6622	 6622	    0	BT018783	B	1	9	9	0	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83232	213	000	21	13000	10100	102670
1	92	08	02	05	001	7401	   0	 4692	 4692	    0	BT014784	B	1	9	9	9	0	9	9	9	9	U	04	00000000	0000	0000000	24	000	2220035064	222522	83*3*	122222	83233	013	000	21	13000	10100	102670
